,Type,Plot,Site_Name,mean,min,prctile5,max,prctile95,std,MTD,median,skewness,kurtosis,IQR,MAD,meanci_1,meanci_2,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,prctile33,mean_first_ring,mean_second_ring,mean_third_ring,mean_core,median_first_ring,median_second_ring,median_third_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
460,Clog,A,Sde_David,2.92426875,0.55037537,1.18994293,13.06773605,8.12365646,2.202987432,12.51736069,2.15967979,2.333382283,8.558158879,1.560466766,1.483016827,2.87247459,2.97606292,0.420194626,0.340799237,0.104321131,0.510091782,0.303907049,-0.017639258,1.43155979,3.12082745,3.29492375,3.01770214,1.76131646,2.48018684,2.16990509,1.91998901,1.5999588,0.068244931,0.069785942
461,Clog,A,Sde_David,4.08133399,1.52013893,2.07995005,14.46091003,10.05511303,2.495217531,12.9407711,3.19985504,2.027154527,6.869776126,2.099991798,1.763735764,3.95558702,4.20708096,0.680019379,0.483734,-0.187908968,0.490341187,0.288472096,-0.198226497,2.30561956,4.83490227,3.05051039,2.65555795,2.7186052,3.8099205,2.78994102,2.45004196,2.62004204,-0.0650546,0.188961956
462,Clog,A,Sde_David,4.74236981,1.92005386,2.57002945,13.99946442,9.77779922,2.257014116,12.07941055,3.98998299,1.543113116,5.208761892,2.600387573,1.716036414,4.64422541,4.84051422,-0.410108566,-0.477301825,0.050294447,-0.420133591,-0.497330701,0.058304601,2.85624364,4.74214601,5.36156903,3.62296272,3.31824427,3.91491165,4.4803566,3.27992859,3.18990936,0.242436716,-0.002245336
463,Clog,A,Sde_David,2.99752564,0.38008461,0.84998112,13.19096909,8.93476028,2.519451056,12.81088448,2.11999855,2.009211135,6.765917569,1.885045052,1.785887296,2.84737575,3.14767552,0.65987587,0.467542354,-0.212142492,0.680189133,0.492050938,-0.186581646,1.20562426,3.64795882,1.7562233,1.50853203,1.24480268,2.6499897,1.66498718,1.51497612,1.24497185,-0.04533873,0.150003678
464,Clog,A,Sde_David,3.94683336,1.24009666,1.74002037,13.25932465,9.40004311,2.305765338,12.01922798,3.07997093,1.945603967,6.591541413,1.744943619,1.625311041,3.8330529,4.06061382,-0.300096512,-0.481765373,0.001543225,-0.199411392,-0.365203243,0.12406407,2.27034718,4.05489255,3.66108845,2.91148676,2.88635146,3.21008072,2.92996368,2.81999741,2.77002487,0.247989129,-0.106861778
465,Clog,A,Sde_David,3.60161736,0.50017204,1.36003532,13.17204514,8.810923,2.233708912,12.67187309,3.13016167,1.827312589,6.723696264,2.249912262,1.577501203,3.52952255,3.67371217,-0.550287247,-0.336549371,0.073599652,-0.230337143,-0.045865055,0.079207247,1.75053374,4.11790071,3.67819946,2.5168329,1.95840813,3.5698494,3.13974991,2.49995651,1.81996384,0.151532189,0.082411525
466,Clog,A,Sde_David,4.00602661,1.46006432,2.07995644,13.81087723,8.90967407,2.099418838,12.35081291,3.29507294,1.962289012,6.953163573,1.740119934,1.501702715,3.89712178,4.11493145,0.284801483,0.259041375,0.207889725,0.274776459,0.239012499,0.215899879,2.44807208,4.03888986,3.94931726,2.97631734,2.86396425,3.33998909,3.47537842,3.0301384,2.88999405,0.098196546,0.141994834
467,Clog,A,Sde_David,4.13611404,1.85003738,2.20894432,12.77810364,9.42664642,2.310941999,10.92806625,3.18981628,1.771077286,5.721748829,2.205514908,1.714925968,3.97847709,4.293751,-0.709941864,-0.971046055,-0.003633436,-0.489883423,-0.74352175,-0.146284068,2.42059013,4.71489459,2.99108042,2.67881521,2.50702399,4.17994003,2.7903698,2.69985657,2.4999855,0.34362904,-0.106502812
469,Clog,A,Sde_David,4.96801098,2.68021545,3.19998703,13.84832916,10.78253479,2.316908977,11.16811371,3.97512589,2.002428101,6.5151313,1.789558411,1.678734901,4.78193606,5.15408589,-0.695251465,-1.002942987,-0.009600413,-0.515144348,-0.863622545,0.008807232,3.40764327,5.70830122,3.74569839,3.47055416,3.67001572,4.78969727,3.72000275,3.47985992,3.73500977,0.491228133,-0.253014855
470,Clog,A,Sde_David,3.39083623,0.79002151,1.39994907,13.19897232,8.70403175,2.248434225,12.40895081,2.80004272,2.045933035,7.551827476,2.179938316,1.559717087,3.24431343,3.53735903,-0.020168304,0.074231759,0.058874338,0.000144958,0.098740343,0.084435185,1.62131129,3.55456229,2.45887135,2.0834721,1.67779403,3.12996254,2.09991608,2.00986443,1.60995636,0.069181756,0.035483191
471,Clog,A,Sde_David,2.80368884,0.64013176,1.06008844,12.81008987,7.60104351,2.058516688,12.16995811,2.21006851,2.492985772,9.703232643,1.469656944,1.34147891,2.73512381,2.87225386,0.269805908,0.361379151,0.248791875,0.589756012,0.652063467,0.25439947,1.38849375,2.92756375,3.26397174,2.10144958,1.79755921,2.28978806,2.58985405,2.09995155,1.81989937,0.080996065,0.152947649
472,Clog,A,Sde_David,5.04247197,2.28022919,2.87992001,13.84981308,10.0184454,2.162613572,11.56958389,4.3700882,1.806574563,6.251216215,1.912794113,1.550418296,4.96051247,5.12443148,-1.090213776,-1.077403984,0.144694991,-1.01997757,-0.980387319,0.186686209,3.3293251,4.9884967,5.61714993,3.91869371,3.66951466,4.4200531,5.09497604,3.83001671,3.65494881,0.466204793,-0.261924332
475,Clog,A,Sde_David,5.14027709,3.08008041,3.44002457,14.03967514,9.97832413,2.116980957,10.95959473,4.31004372,1.98789556,6.730746236,1.890621185,1.535430805,4.98811665,5.29243753,-0.730169296,-0.875209103,0.190327606,-0.679941177,-0.812165586,0.236957812,3.64599412,5.83264818,3.98302365,3.67230821,3.68223381,5.12503853,3.8700489,3.62000885,3.76496925,0.521519721,-0.252535109
477,Clog,A,Sde_David,3.60957316,1.3801136,1.83004265,13.26021576,9.40383263,2.378130895,11.88010216,2.62012482,2.030900526,6.608464638,1.829956055,1.709759082,3.5004835,3.71866281,0.059749603,-0.244505166,-0.070822331,0.0000381,-0.270802045,-0.006400769,2.02938907,3.36685993,3.78812017,2.60128342,2.6191946,2.54001236,2.63501167,2.31999969,2.51979446,0.203547924,-0.100813383
478,Clog,A,Sde_David,2.39103057,-0.56996574,0.5200242,13.30027161,7.8670311,2.310358642,13.87023735,1.63994751,2.356157713,8.778499605,1.590027809,1.53854263,2.31655266,2.46550848,1.13992691,1.074037422,-0.003050078,1.080013275,0.959006258,0.021535983,0.82729749,2.84520046,2.7907805,1.95477928,1.61477708,1.62499199,1.75997314,1.8749691,1.51002846,-0.149566581,0.22520962
480,Clog,A,Sde_David,2.39809673,0.44005585,0.68215446,13.09711838,8.43019028,2.349318106,12.65706253,1.62001419,2.469315865,8.916957976,1.440042496,1.524282842,2.29222556,2.5039679,1.059860229,0.966971259,-0.042009542,1.149757385,0.930079071,-0.163969931,0.89942187,2.79524469,2.17587695,1.11742768,0.93853298,1.95990372,1.37111855,1.01996136,0.87003136,-0.099408184,0.237439058
482,Clog,A,Sde_David,3.16270677,0.13012123,1.17002983,13.27869797,8.88566837,2.36752293,13.14857674,2.25995636,1.994042794,6.710960755,1.827345848,1.691337831,3.10090022,3.22451332,0.41991806,0.202361221,-0.060214366,0.360206604,0.176064342,0.004207196,1.50144244,3.2083964,3.16658348,3.19929588,1.75243258,2.46989059,2.10998917,2.1449852,1.79495621,0.061999873,0.040734668
483,Clog,A,Sde_David,3.25969311,1.15006638,1.41004229,13.26775742,8.37899971,2.212736491,12.11769104,2.52996826,2.212844845,8.062292126,1.602451324,1.527894793,3.16179727,3.35758895,0.149906158,0.105374877,0.094572073,0.3699646,0.332899181,-0.04807856,1.69345014,3.79392196,3.00491232,2.12076167,1.73203185,2.87989807,2.4300766,2.05496407,1.58995819,0.113479158,0.123647071
484,Clog,A,Sde_David,3.23641551,0.88006859,1.2600029,12.92867355,8.59886246,2.300673013,12.04860497,2.50991325,2.172802609,7.846110304,1.799907684,1.571316189,3.12252479,3.35030622,-0.030038834,-0.071347517,0.006635551,0.28991127,0.219336799,0.012243146,1.56622373,3.58126317,2.71555496,2.22899011,2.46778857,2.66990738,2.13505249,2.01995354,2.45498161,0.126222222,0.107721492
485,Clog,A,Sde_David,4.80899175,2.7900383,3.11013813,14.40890045,9.95220871,2.140810966,11.61886215,4.00994797,2.19014859,7.725769826,1.580223083,1.494168012,4.6936157,4.9243678,-0.130073547,-0.243923758,0.166497598,-0.31975174,-0.439185662,0.156180069,3.35011647,5.46482386,3.99616705,3.50525706,3.34243986,4.4599659,3.66019745,3.5249836,3.34997864,0.347821852,-0.223914496
486,Clog,A,Sde_David,3.76450863,1.58005295,2.01999626,13.36970291,9.14976044,2.173775453,11.78964996,3.12995491,2.262044129,8.057497193,1.565128326,1.469508619,3.66680615,3.86221112,-0.35008049,-0.299440641,0.13353311,-0.24939537,-0.182878512,0.256053954,2.24908093,3.97386169,3.72548956,2.80973237,2.66941971,3.16997299,3.2100502,2.43995247,2.56500969,0.242130342,-0.101002992
487,Clog,A,Sde_David,4.33932248,2.02009735,2.38018837,13.6807457,8.76973801,2.04237041,11.66064835,3.73988876,2.097520209,7.817928351,1.627400398,1.403773948,4.22282,4.45582496,-0.460014343,-0.374254487,0.264938153,-0.279907227,-0.234934045,0.283345798,2.8041733,4.70981301,4.07467605,3.48977493,2.89657978,3.95999298,3.6352726,3.30500565,2.86007652,0.298414214,-0.060200935
488,Clog,A,Sde_David,5.19967507,2.89008331,3.17997913,13.65856934,9.91704636,2.104180499,10.76848602,4.450634,1.579289171,5.106885567,2.174715996,1.599810407,5.09659076,5.30275938,-1.270759583,-1.334607077,0.203128064,-0.820655823,-0.948770763,0.200318421,3.50848255,5.2950975,5.53996241,4.19676012,3.56471861,4.52011871,4.75958633,3.95022583,3.44995117,0.53820201,-0.229878916
489,Clog,A,Sde_David,4.71476771,2.17013474,2.74001408,14.32923431,10.7599247,2.392131204,12.15909958,3.98005219,1.93047857,6.473592431,2.078195572,1.693174474,4.57395241,4.85558302,-0.100177765,-0.149699724,-0.08482264,-0.049949646,-0.086656207,-0.038192434,2.91971528,5.24094133,4.06565096,2.93627731,2.94051072,4.58025284,3.3098671,2.86998482,2.94998856,0.177689693,0.091294919
490,Clog,A,Sde_David,2.48057356,0.11010437,0.56999302,13.00151901,8.67045326,2.454698588,12.89141464,1.60035019,2.186341486,7.523097349,1.669786453,1.705295091,2.39227127,2.56887585,0.879524231,0.684494431,-0.147390024,1.199474335,0.975178747,-0.141782429,0.83189365,2.71866519,2.67269851,1.44896172,1.2962274,1.69004517,1.66527252,1.47995071,1.35005646,-0.060639487,0.294583201
492,Clog,e,Sde_David,4.23407232,1.84002304,2.0399332,14.71829224,10.6979641,2.71713262,12.8782692,3.11959076,1.893171602,6.053713307,2.195673943,1.991452746,4.05912074,4.4090239,0.290725708,-0.10904919,-0.244182939,0.090145111,-0.347867899,-0.369619912,2.3229578,5.17493657,2.72763649,2.52382088,2.40249518,4.12981796,2.68990326,2.55495453,2.3198719,0.282256792,0.032786963
493,Clog,e,Sde_David,4.90052815,2.18027115,2.50001755,14.76398087,10.56779633,2.354999469,12.58370972,4.30017853,1.853032937,6.532772822,2.050086975,1.660889689,4.77625832,5.02479797,-0.889862061,-0.77550502,0.117950211,-1.289850235,-1.096096498,0.145405573,3.02068504,5.56211722,3.71671352,3.78956406,3.79594842,4.81006622,3.84002876,3.77014923,3.71990967,0.469324813,-0.260214295
495,Clog,e,Sde_David,4.66013871,1.59009933,2.26955662,14.9733429,9.64059906,2.271521017,13.38324356,4.08021164,1.975635811,7.593487097,1.999342918,1.577074776,4.56404578,4.75623164,-0.669895172,-0.535115583,0.201428663,-0.720100403,-0.588797213,0.192471848,2.85551769,4.83290007,4.91064471,3.81581627,3.38493029,3.97966385,4.39103317,3.91997147,3.32004166,0.425041707,-0.126406982
496,Clog,e,Sde_David,3.81002519,1.29007149,1.55957584,14.74351501,10.01456184,2.561218088,13.45344353,2.97005844,2.136137952,7.389756362,1.697131157,1.746704969,3.63749658,3.98255379,0.440258026,0.31499794,-0.088268408,0.390052795,0.26131631,-0.097225223,2.0039002,4.3968665,2.50874615,2.34052233,2.52745917,3.44136047,2.48002243,2.14465332,2.60974503,0.19671409,0.101920636
497,Clog,e,Sde_David,4.94638686,2.54018784,2.77008057,14.55905914,10.16525269,2.261764805,12.01887131,4.1497879,2.002043625,7.10782974,1.810115814,1.607012563,4.75932269,5.13345103,-0.739471436,-0.821363731,0.211184875,-0.940052032,-1.06018244,0.085747903,3.27134026,5.53799293,3.84008279,3.73336137,3.65240326,4.60090256,3.78977394,3.68006134,3.49028206,0.536528117,-0.221484361
499,Clog,e,Sde_David,3.69200694,1.15023232,1.63013935,14.88331985,10.24990082,2.564803219,13.73308754,2.8291626,2.209010049,7.711695939,1.797660828,1.758962035,3.57151575,3.81249814,0.58115387,0.433016183,-0.091853539,0.530948639,0.379334553,-0.100810354,1.93743125,3.85365775,3.52667158,2.96356267,2.57968579,2.87985229,2.65998459,2.80473518,2.58002853,0.178893063,0.119741663
500,Clog,e,Sde_David,4.94437087,2.65015182,2.95025787,14.7819458,10.01332245,2.110691852,12.13179398,4.28500519,2.066856844,7.517220981,1.660549164,1.469819147,4.83250521,5.05623652,-0.774688721,-0.719347741,0.362257828,-1.02507019,-0.966233876,0.299542129,3.37338114,5.24171689,4.58954007,3.84330291,3.79736676,4.64023361,3.81519661,3.7097393,3.78507195,0.551871557,-0.263664465
501,Clog,e,Sde_David,5.40616371,2.29048767,2.94081974,14.84311523,10.66353245,2.380323951,12.55262756,4.76853409,1.621530113,5.603528997,2.371764183,1.748980333,5.2440882,5.56823923,-1.458217621,-1.381140584,0.092625729,-1.428407669,-1.377507477,0.01263933,3.41350225,6.33894198,4.23325506,3.99049416,3.11249708,5.78130569,4.27012482,3.97035446,3.11969986,0.58574973,-0.26279918
502,Clog,e,Sde_David,4.05230576,2.00041809,2.34009972,14.77601089,8.87030888,2.135540461,12.7755928,3.43942108,2.479731055,9.605869263,1.356613159,1.397462018,3.88615075,4.21846077,-0.129104614,-0.027282632,0.337409219,-0.229793549,-0.180169222,0.20936498,2.60515282,4.00923946,3.03646066,2.94080942,2.66568326,3.61011734,2.89018478,2.80984726,2.59998932,0.374681692,-0.099610163
503,Clog,e,Sde_David,5.10760153,2.1800827,2.76027603,14.86313858,10.4493248,2.340756838,12.68305588,4.40025368,1.72219824,5.924847997,2.101284027,1.697766466,5.00396257,5.21124048,-1.08993721,-1.082578403,0.132192842,-1.060127258,-1.078945296,0.052206442,3.23528504,5.4964325,5.4172297,3.60714759,3.04717022,4.80965271,4.7597641,3.51078644,3.01503029,0.539215452,-0.216264903
507,Clog,e,Sde_David,3.05862866,0.97027206,1.18026686,14.94144821,9.31623459,2.586750665,13.97117615,2.13999939,2.435528819,8.973150737,1.647354126,1.72738695,2.92077401,3.1964833,1.270317078,1.066394469,-0.113800985,1.330472946,1.027642435,-0.211486122,1.40802289,3.2985666,1.90964386,1.82661739,1.53145071,2.50019646,1.83015442,1.58495331,1.32011604,0.036953107,0.294769684
509,Clog,e,Sde_David,3.24828921,1.03013039,1.32993174,14.96800613,9.16711044,2.474404497,13.93787575,2.43018723,2.569417434,9.807074024,1.482181549,1.599226877,3.17486368,3.32171475,0.980129242,0.876733915,-0.001454817,1.04028511,0.83798188,-0.099139954,1.65129604,3.96954998,3.7496893,2.82824621,1.85906808,2.97981262,2.57978821,2.50008392,1.67989349,0.1021772,0.229545591
510,Clog,e,Sde_David,4.01507911,1.40048065,2.12997665,14.7601532,9.68281879,2.345601939,13.35967255,3.20018234,2.297645168,8.327899431,1.544582367,1.584019287,3.90649575,4.12366247,0.110134125,0.009944018,0.127347742,0.060085297,-0.001472285,0.088095053,2.42451315,4.53758674,3.08699173,3.07640905,3.35897581,3.45019379,2.87977829,3.12459412,3.22523155,0.327514885,-0.011352524
511,Clog,e,Sde_David,3.91163326,1.60017166,1.99990616,14.96710358,10.62357101,2.650248275,13.36693192,2.85993919,2.19146982,7.347669077,1.779327393,1.827647159,3.82569721,3.99756931,0.650377274,0.313389867,-0.177298595,0.380079269,0.05393825,-0.290954194,2.18319538,4.39187006,4.28934001,2.81099854,2.13126276,3.01493988,3.27017746,2.47988281,2.08493767,0.223979078,0.051373438
694,Control,A,Sde_David,3.85002208,1.2702034,1.83022614,13.03204803,8.46235352,2.025285009,11.76184464,3.35001259,1.912075518,7.137075292,1.989837646,1.435542391,3.76380179,3.93624236,-0.870138168,-0.684954086,0.282023554,-0.539770126,-0.323849527,0.140763026,2.21173426,4.09683292,3.64498908,2.76077504,2.25685995,3.7401741,3.23951416,2.71997147,2.27000122,0.290482418,-0.038272352
701,Control,A,Sde_David,3.8515126,1.11020355,1.69310646,13.06730347,7.98633766,1.99629228,11.95709991,3.37996178,1.959816702,7.848680702,1.910074234,1.394593401,3.77667732,3.92634789,-0.900087357,-0.686444613,0.311016284,-0.729925156,-0.557705664,0.138141702,2.20839252,3.71749707,4.27288529,3.22001603,2.26823779,3.41028671,3.76987534,3.09011536,2.32015114,0.289632059,-0.087238773
702,Control,A,Sde_David,3.66510768,0.80036049,1.88698883,12.78050308,8.21501694,2.034265759,11.98014259,3.00972252,2.110366653,7.809791888,1.814714432,1.418420643,3.5615235,3.76869185,-0.529848099,-0.500039685,0.273042804,-0.359685898,-0.371300736,0.100168222,2.14115172,4.16674441,2.91570264,2.27703031,2.07264631,3.75982742,2.74003296,2.24509697,2.06002884,0.272521591,-0.070128305
703,Control,A,Sde_David,3.36471341,1.0400528,1.50013065,13.09750977,9.0014761,2.297086706,12.05745697,2.50023499,2.165205134,7.617383369,1.669561386,1.600863762,3.27945563,3.44997119,0.079639435,-0.099645419,0.010221857,0.189582825,0.012230526,-0.004326803,1.78632341,3.4443441,3.31727665,2.81925834,2.78781978,2.25982513,2.55997696,2.66000214,2.6603035,0.160877226,0.04157113
705,Control,A,Sde_David,3.42898116,1.00036926,1.49845963,12.89726181,8.92232094,2.245150886,11.89689255,2.65017624,2.059788713,7.061560267,1.640641212,1.565299461,3.34588905,3.51207327,-0.270301819,-0.363913166,0.062157678,-0.209875107,-0.30987265,-0.066194787,1.82743947,3.36968596,3.68865906,2.42801546,2.26205909,2.58968277,2.94025345,2.36006088,2.28000946,0.212726041,-0.049690495
708,Control,A,Sde_David,5.25469107,2.33020821,3.03019638,14.67810669,10.24049797,2.209256694,12.34789848,4.65987244,1.900575286,6.935256703,1.949847221,1.560232632,5.1707123,5.33866984,-0.579998016,-0.489623078,0.09805187,-0.519571304,-0.435582563,-0.030300595,3.50456887,4.98742304,5.29693454,4.80308935,4.64976839,4.18976631,4.66008224,4.70510902,4.51516762,0.358130344,-0.195094798
711,Control,A,Sde_David,4.1967876,1.85005035,2.40654659,12.96195831,8.94699707,2.005394788,11.11190796,3.42965546,1.896835276,6.641321076,1.949831009,1.46212319,4.09100422,4.30257097,-0.849781036,-0.931719605,0.301913775,-0.849756241,-0.977994914,0.164748911,2.68118416,4.52392264,4.08633158,3.12492321,3.05713666,3.79947128,3.72997322,3.03006401,2.99489822,0.394534228,-0.238755566
712,Control,A,Sde_David,3.38785902,1.17006149,1.64024506,13.1606163,8.96172829,2.226614667,11.99055481,2.61005058,2.26717639,8.057126239,1.599903107,1.511858359,3.31149073,3.46422731,-0.030176163,-0.122791032,0.080693897,0.149900436,0.063681589,0.041201747,1.87579821,3.73324334,3.64041335,2.75289579,2.61561684,2.61988487,2.81044426,2.69495621,2.55010452,0.184239982,-0.002601222
713,Control,A,Sde_David,4.00423763,1.6400795,2.23996239,13.19143677,9.14007339,2.097433729,11.55135727,3.39001656,2.21936396,7.905631357,1.179838181,1.415117619,3.85327901,4.15519624,-0.710142136,-0.639169636,0.209874834,-0.770025253,-0.682179462,0.281937428,2.53949378,3.64443664,3.20019519,2.9900856,2.85849314,3.41069412,3.32490921,2.96006012,2.85995674,0.340312368,-0.229300512
715,Control,A,Sde_David,4.6288286,1.58007431,2.47003937,13.27889252,9.30986748,2.169931031,11.69881821,3.76995468,1.481280419,4.895041025,2.582437515,1.682310147,4.50473397,4.75292323,-1.090080261,-1.263760611,0.137377533,-1.149963379,-1.306770437,0.209440126,2.84175357,5.19485739,3.92638293,3.34207153,2.92725424,4.564888,3.62505722,3.39001846,2.93992233,0.421351401,-0.310339544
720,Control,A,Sde_David,3.41700132,0.96006012,1.4499383,13.26758957,9.30744553,2.373597495,12.30752945,2.57995605,2.066429516,6.918551417,1.686852455,1.652851721,3.3614472,3.47255544,0.099918365,-0.051933326,-0.066288931,0.209861755,0.059942619,-0.080837592,1.75643871,2.93037926,3.91435939,3.44247029,3.07259494,2.24040794,2.70020485,2.7198143,2.89974976,0.130367058,0.072081298
723,Control,A,Sde_David,3.43047223,0.47002831,1.20999794,13.17920914,8.94013748,2.368828869,12.70918083,2.71011009,1.887296259,6.458213819,2.000083923,1.68069532,3.35577803,3.50516643,-0.130235672,-0.165404239,-0.061520305,0.009504318,-0.151527956,-0.09059388,1.61192894,3.72386438,3.83482344,2.42018315,1.79523222,2.61998596,3.11994019,2.0799736,1.714991,0.115341103,-0.001527005
725,Control,A,Sde_David,3.34726198,1.20011292,1.6499918,12.84097061,8.446348,2.015299057,11.6408577,2.77033386,2.45783318,9.190164157,1.26006794,1.300445039,3.26344066,3.4310833,-0.490459442,-0.382193987,0.292009506,-0.77016449,-0.629530304,0.321184162,1.98201278,3.42477483,3.64093096,2.55841212,1.90274111,2.73024139,3.02999268,2.62994156,1.87000237,0.269217982,-0.188935191
